t,emg1,emg2,emg3
1770806725.471202,0.0,0.0,0.0
1770806725.4762633,0.0,0.0,0.0
1770806725.481326,0.0,0.0,0.0
1770806725.486388,0.0,0.0,0.0
1770806725.491444,0.0,0.0,0.0
1770806725.4964998,0.0,0.0,0.0
1770806725.5015864,0.0,0.0,0.0
1770806725.5066478,0.0,0.0,0.0
1770806725.5117378,0.0,0.0,0.0
1770806725.5168343,0.0,0.0,0.0
1770806725.5219243,0.0,0.0,0.0
1770806725.527017,0.0,0.0,0.0
1770806725.5321305,0.0,0.0,0.0
1770806725.5371988,0.0,0.0,0.0
1770806725.5422897,0.0,0.0,0.0
1770806725.5473795,0.0,0.0,0.0
1770806725.5524786,0.0,0.0,0.0
1770806725.5575736,0.0,0.0,0.0
1770806725.562664,0.0,0.0,0.0
1770806725.5677578,0.0,0.0,0.0
1770806725.5728478,0.0,0.0,0.0
1770806725.5779378,0.0,0.0,0.0
1770806725.5829988,0.0,0.0,0.0
1770806725.588059,0.0,0.0,0.0
1770806725.5931165,0.0,0.0,0.0
1770806725.5982068,0.0,0.0,0.0
1770806725.6032727,0.0,0.0,0.0
1770806725.6083367,0.0,0.0,0.0
1770806725.6134365,0.0,0.0,0.0
1770806725.618498,0.0,0.0,0.0
1770806725.623586,0.0,0.0,0.0
1770806725.6286564,0.0,0.0,0.0
1770806725.633747,0.0,0.0,0.0
1770806725.638838,0.0,0.0,0.0
1770806725.6439285,0.0,0.0,0.0
1770806725.6490183,0.0,0.0,0.0
1770806725.6541092,0.0,0.0,0.0
1770806725.6591995,0.0,0.0,0.0
1770806725.664289,0.0,0.0,0.0
1770806725.6693788,0.0,0.0,0.0
1770806725.6744814,0.0,0.0,0.0
1770806725.6795752,0.0,0.0,0.0
1770806725.6846483,0.0,0.0,0.0
1770806725.6897085,0.0,0.0,0.0
1770806725.6947992,0.0,0.0,0.0
1770806725.6998923,0.0,0.0,0.0
1770806725.704993,0.0,0.0,0.0
1770806725.710085,0.0,0.0,0.0
1770806725.7151773,0.0,0.0,0.0
1770806725.720274,0.0,0.0,0.0
1770806725.7253642,0.0,0.0,0.0
1770806725.7304478,0.0,0.0,0.0
1770806725.7355118,0.0,0.0,0.0
1770806725.740569,0.0,0.0,0.0
1770806725.745659,0.0,0.0,0.0
1770806725.750753,0.0,0.0,0.0
1770806725.7558134,0.0,0.0,0.0
1770806725.7608736,0.0,0.0,0.0
1770806725.765964,0.0,0.0,0.0
1770806725.7710605,0.0,0.0,0.0
1770806725.7761505,0.0,0.0,0.0
1770806725.781241,0.0,0.0,0.0
1770806725.7863374,0.0,0.0,0.0
1770806725.7914352,0.0,0.0,0.0
1770806725.7964952,0.0,0.0,0.0
1770806725.8015532,0.0,0.0,0.0
1770806725.8066084,0.0,0.0,0.0
1770806725.8116634,0.0,0.0,0.0
1770806725.8167174,0.0,0.0,0.0
1770806725.8218055,0.0,0.0,0.0
1770806725.8268957,0.0,0.0,0.0
1770806725.8319962,0.0,0.0,0.0
1770806725.837088,0.0,0.0,0.0
1770806725.8422077,0.0,0.0,0.0
1770806725.8473136,0.0,0.0,0.0
1770806725.8524039,0.0,0.0,0.0
1770806725.8575013,0.0,0.0,0.0
1770806725.8625982,0.0,0.0,0.0
1770806725.867689,0.0,0.0,0.0
1770806725.872749,0.0,0.0,0.0
1770806725.8778398,0.0,0.0,0.0
1770806725.8829298,0.0,0.0,0.0
1770806725.888021,0.0,0.0,0.0
1770806725.8931122,0.0,0.0,0.0
1770806725.8982246,0.0,0.0,0.0
1770806725.9033065,0.0,0.0,0.0
1770806725.9083989,0.0,0.0,0.0
1770806725.913491,0.0,0.0,0.0
1770806725.918581,0.0,0.0,0.0
1770806725.923677,0.0,0.0,0.0
1770806725.9287667,0.0,0.0,0.0
1770806725.9338574,0.0,0.0,0.0
1770806725.9389176,0.0,0.0,0.0
1770806725.9440148,0.0,0.0,0.0
1770806725.9490745,0.0,0.0,0.0
1770806725.9541366,0.0,0.0,0.0
1770806725.9591956,0.0,0.0,0.0
1770806725.9642518,0.0,0.0,0.0
1770806725.9693105,0.0,0.0,0.0
1770806725.9744003,0.0,0.0,0.0
1770806725.9795067,0.0,0.0,0.0
1770806725.9846063,0.0,0.0,0.0
1770806725.989696,0.0,0.0,0.0
1770806725.9947858,0.0,0.0,0.0
1770806725.999881,0.0,0.0,0.0
1770806726.004951,0.0,0.0,0.0
1770806726.010041,0.0,0.0,0.0
1770806726.0151315,0.0,0.0,0.0
1770806726.0202265,0.0,0.0,0.0
1770806726.0253172,0.0,0.0,0.0
1770806726.0304072,0.0,0.0,0.0
1770806726.035497,0.0,0.0,0.0
1770806726.0405936,0.0,0.0,0.0
1770806726.0456839,0.0,0.0,0.0
1770806726.050784,0.0,0.0,0.0
1770806726.0558534,0.0,0.0,0.0
1770806726.0609155,0.0,0.0,0.0
1770806726.0659719,0.0,0.0,0.0
1770806726.0710618,0.0,0.0,0.0
1770806726.076153,0.0,0.0,0.0
1770806726.0812447,0.0,0.0,0.0
1770806726.086335,0.0,0.0,0.0
1770806726.0914302,0.0,0.0,0.0
1770806726.09652,0.0,0.0,0.0
1770806726.1016164,0.0,0.0,0.0
1770806726.1066828,0.0,0.0,0.0
1770806726.1117463,0.0,0.0,0.0
1770806726.1168034,0.0,0.0,0.0
1770806726.121865,0.0,0.0,0.0
1770806726.126962,0.0,0.0,0.0
1770806726.1320531,0.0,0.0,0.0
1770806726.1371143,0.0,0.0,0.0
1770806726.1422052,0.0,0.0,0.0
1770806726.147297,0.0,0.0,0.0
1770806726.1523876,0.0,0.0,0.0
1770806726.1575112,0.0,0.0,0.0
1770806726.162608,0.0,0.0,0.0
1770806726.1676977,0.0,0.0,0.0
1770806726.1727877,0.0,0.0,0.0
1770806726.1778784,0.0,0.0,0.0
1770806726.1829712,0.0,0.0,0.0
1770806726.1880624,0.0,0.0,0.0
1770806726.1931632,0.0,0.0,0.0
1770806726.1982572,0.0,0.0,0.0
1770806726.2033494,0.0,0.0,0.0
1770806726.2084405,0.0,0.0,0.0
1770806726.2135396,0.0,0.0,0.0
1770806726.2186427,0.0,0.0,0.0
1770806726.2237377,0.0,0.0,0.0
1770806726.2288275,0.0,0.0,0.0
1770806726.2339172,0.0,0.0,0.0
1770806726.2390144,0.0,0.0,0.0
1770806726.2440753,0.0,0.0,0.0
1770806726.2491536,0.0,0.0,0.0
1770806726.254217,0.0,0.0,0.0
1770806726.2593076,0.0,0.0,0.0
1770806726.2644005,0.0,0.0,0.0
1770806726.2694867,0.0,0.0,0.0
1770806726.2745469,0.0,0.0,0.0
1770806726.279607,0.0,0.0,0.0
1770806726.2846658,0.0,0.0,0.0
1770806726.289726,0.0,0.0,0.0
1770806726.294785,0.0,0.0,0.0
1770806726.299845,0.0,0.0,0.0
1770806726.3049047,0.0,0.0,0.0
1770806726.3099635,0.0,0.0,0.0
1770806726.3150525,0.0,0.0,0.0
1770806726.320142,0.0,0.0,0.0
1770806726.3252378,0.0,0.0,0.0
1770806726.330327,0.0,0.0,0.0
1770806726.3354173,0.0,0.0,0.0
1770806726.340469,0.0,0.0,0.0
1770806726.345529,0.0,0.0,0.0
1770806726.3505895,0.0,0.0,0.0
1770806726.355651,0.0,0.0,0.0
1770806726.3607125,0.0,0.0,0.0
1770806726.3657715,0.0,0.0,0.0
1770806726.3708317,0.0,0.0,0.0
1770806726.3758912,0.0,0.0,0.0
1770806726.3809514,0.0,0.0,0.0
1770806726.3860412,0.0,0.0,0.0
1770806726.3911312,0.0,0.0,0.0
1770806726.3962214,0.0,0.0,0.0
1770806726.401321,0.0,0.0,0.0
1770806726.4064307,0.0,0.0,0.0
1770806726.4114957,0.0,0.0,0.0
1770806726.4165561,0.0,0.0,0.0
1770806726.421616,0.0,0.0,0.0
1770806726.4266772,0.0,0.0,0.0
1770806726.431736,0.0,0.0,0.0
1770806726.4367957,0.0,0.0,0.0
1770806726.4418561,0.0,0.0,0.0
1770806726.446916,0.0,0.0,0.0
1770806726.4519749,0.0,0.0,0.0
1770806726.457035,0.0,0.0,0.0
1770806726.4620986,0.0,0.0,0.0
1770806726.467163,0.0,0.0,0.0
1770806726.4722564,0.0,0.0,0.0
1770806726.4773479,0.0,0.0,0.0
1770806726.4824488,0.0,0.0,0.0
1770806726.487487,0.0,0.0,0.0
1770806726.4925766,0.0,0.0,0.0
1770806726.497669,0.0,0.0,0.0
1770806726.5027437,0.0,0.0,0.0
1770806726.50784,0.0,0.0,0.0
1770806726.5129325,0.0,0.0,0.0
1770806726.5180247,0.0,0.0,0.0
1770806726.523117,0.0,0.0,0.0
1770806726.5282164,0.0,0.0,0.0
1770806726.533316,0.0,0.0,0.0
1770806726.5384057,0.0,0.0,0.0
1770806726.543496,0.0,0.0,0.0
1770806726.548589,0.0,0.0,0.0
1770806726.5536923,0.0,0.0,0.0
1770806726.5587902,0.0,0.0,0.0
1770806726.5638514,0.0,0.0,0.0
1770806726.5689116,0.0,0.0,0.0
1770806726.5740044,0.0,0.0,0.0
1770806726.5790935,0.0,0.0,0.0
1770806726.584185,0.0,0.0,0.0
1770806726.5892758,0.0,0.0,0.0
1770806726.5943666,0.0,0.0,0.0
1770806726.5994585,0.0,0.0,0.0
1770806726.604523,0.0,0.0,0.0
1770806726.6095855,0.0,0.0,0.0
1770806726.6146483,0.0,0.0,0.0
1770806726.619709,0.0,0.0,0.0
1770806726.6247692,0.0,0.0,0.0
1770806726.629859,0.0,0.0,0.0
1770806726.6349406,0.0,0.0,0.0
1770806726.6400213,0.0,0.0,0.0
1770806726.645111,0.0,0.0,0.0
1770806726.650194,0.0,0.0,0.0
1770806726.6552958,0.0,0.0,0.0
1770806726.6603856,0.0,0.0,0.0
1770806726.6654425,0.0,0.0,0.0
1770806726.6704862,0.0,0.0,0.0
1770806726.6755476,0.0,0.0,0.0
1770806726.6806078,0.0,0.0,0.0
1770806726.6856685,0.0,0.0,0.0
1770806726.690728,0.0,0.0,0.0
1770806726.6957872,0.0,0.0,0.0
1770806726.7008471,0.0,0.0,0.0
1770806726.7059226,0.0,0.0,0.0
1770806726.7109885,0.0,0.0,0.0
1770806726.71608,0.0,0.0,0.0
1770806726.7211702,0.0,0.0,0.0
1770806726.7262602,0.0,0.0,0.0
1770806726.731358,0.0,0.0,0.0
1770806726.7364526,0.0,0.0,0.0
1770806726.7415159,0.0,0.0,0.0
1770806726.7465763,0.0,0.0,0.0
1770806726.7516372,0.0,0.0,0.0
1770806726.7566974,0.0,0.0,0.0
1770806726.761762,0.0,0.0,0.0
1770806726.766823,0.0,0.0,0.0
1770806726.77188,0.0,0.0,0.0
1770806726.776971,0.0,0.0,0.0
1770806726.7820644,0.0,0.0,0.0
1770806726.7871592,0.0,0.0,0.0
1770806726.7922199,0.0,0.0,0.0
1770806726.7972803,0.0,0.0,0.0
1770806726.8023767,0.0,0.0,0.0
1770806726.807439,0.0,0.0,0.0
1770806726.8125103,0.0,0.0,0.0
1770806726.817577,0.0,0.0,0.0
1770806726.8226368,0.0,0.0,0.0
1770806726.8277333,0.0,0.0,0.0
1770806726.8328235,0.0,0.0,0.0
1770806726.8379133,0.0,0.0,0.0
1770806726.8430026,0.0,0.0,0.0
1770806726.848094,0.0,0.0,0.0
1770806726.8531876,0.0,0.0,0.0
1770806726.858282,0.0,0.0,0.0
1770806726.8633735,0.0,0.0,0.0
1770806726.8684714,0.0,0.0,0.0
1770806726.8735328,0.0,0.0,0.0
1770806726.8786223,0.0,0.0,0.0
1770806726.8836818,0.0,0.0,0.0
1770806726.8887722,0.0,0.0,0.0
1770806726.8938663,0.0,0.0,0.0
1770806726.898959,0.0,0.0,0.0
1770806726.9040492,0.0,0.0,0.0
1770806726.9091444,0.0,0.0,0.0
1770806726.914239,0.0,0.0,0.0
1770806726.9193301,0.0,0.0,0.0
1770806726.9244194,0.0,0.0,0.0
1770806726.92948,0.0,0.0,0.0
1770806726.9345396,0.0,0.0,0.0
1770806726.9396007,0.0,0.0,0.0
1770806726.9446607,0.0,0.0,0.0
1770806726.9497209,0.0,0.0,0.0
1770806726.9547813,0.0,0.0,0.0
1770806726.9598737,0.0,0.0,0.0
1770806726.9649506,0.0,0.0,0.0
1770806726.9700184,0.0,0.0,0.0
1770806726.97511,0.0,0.0,0.0
1770806726.980202,0.0,0.0,0.0
1770806726.9852967,0.0,0.0,0.0
1770806726.9903886,0.0,0.0,0.0
1770806726.9954946,0.0,0.0,0.0
1770806727.0005596,0.0,0.0,0.0
1770806727.0056202,0.0,0.0,0.0
1770806727.0106807,0.0,0.0,0.0
1770806727.0157707,0.0,0.0,0.0
1770806727.0208604,0.0,0.0,0.0
1770806727.0259504,0.0,0.0,0.0
1770806727.03104,0.0,0.0,0.0
1770806727.0361314,0.0,0.0,0.0
1770806727.0412211,0.0,0.0,0.0
1770806727.046312,0.0,0.0,0.0
1770806727.0514102,0.0,0.0,0.0
1770806727.056438,0.0,0.0,0.0
1770806727.061482,0.0,0.0,0.0
1770806727.066577,0.0,0.0,0.0
1770806727.0716372,0.0,0.0,0.0
1770806727.0767274,0.0,0.0,0.0
1770806727.0818172,0.0,0.0,0.0
1770806727.0869071,0.0,0.0,0.0
1770806727.0919971,0.0,0.0,0.0
1770806727.0970886,0.0,0.0,0.0
1770806727.1021907,0.0,0.0,0.0
1770806727.107262,0.0,0.0,0.0
1770806727.1123514,0.0,0.0,0.0
1770806727.1174436,0.0,0.0,0.0
1770806727.1224973,0.0,0.0,0.0
1770806727.127558,0.0,0.0,0.0
1770806727.1326258,0.0,0.0,0.0
1770806727.1376858,0.0,0.0,0.0
1770806727.1427515,0.0,0.0,0.0
1770806727.147843,0.0,0.0,0.0
1770806727.1529336,0.0,0.0,0.0
1770806727.1580203,0.0,0.0,0.0
1770806727.1631095,0.0,0.0,0.0
1770806727.1682003,0.0,0.0,0.0
1770806727.17329,0.0,0.0,0.0
1770806727.1783807,0.0,0.0,0.0
1770806727.183483,0.0,0.0,0.0
1770806727.188543,0.0,0.0,0.0
1770806727.1936219,0.0,0.0,0.0
1770806727.1986895,0.0,0.0,0.0
1770806727.2037501,0.0,0.0,0.0
1770806727.2088397,0.0,0.0,0.0
1770806727.213937,0.0,0.0,0.0
1770806727.2190285,0.0,0.0,0.0
1770806727.2241182,0.0,0.0,0.0
1770806727.229208,0.0,0.0,0.0
1770806727.234267,0.0,0.0,0.0
1770806727.2393556,0.0,0.0,0.0
1770806727.2444155,0.0,0.0,0.0
1770806727.249446,0.0,0.0,0.0
1770806727.2545125,0.0,0.0,0.0
1770806727.259574,0.0,0.0,0.0
1770806727.2646346,0.0,0.0,0.0
1770806727.2697246,0.0,0.0,0.0
1770806727.2748144,0.0,0.0,0.0
1770806727.2798755,0.0,0.0,0.0
1770806727.2849357,0.0,0.0,0.0
1770806727.2900276,0.0,0.0,0.0
1770806727.2951176,0.0,0.0,0.0
1770806727.3002071,0.0,0.0,0.0
1770806727.3052664,0.0,0.0,0.0
1770806727.3103263,0.0,0.0,0.0
1770806727.3153865,0.0,0.0,0.0
1770806727.3204935,0.0,0.0,0.0
1770806727.325554,0.0,0.0,0.0
1770806727.3306146,0.0,0.0,0.0
1770806727.335681,0.0,0.0,0.0
1770806727.340771,0.0,0.0,0.0
1770806727.345861,0.0,0.0,0.0
1770806727.3509574,0.0,0.0,0.0
1770806727.3560753,0.0,0.0,0.0
1770806727.361173,0.0,0.0,0.0
1770806727.3662322,0.0,0.0,0.0
1770806727.3713324,0.0,0.0,0.0
1770806727.3764358,0.0,0.0,0.0
1770806727.3814769,0.0,0.0,0.0
1770806727.3865383,0.0,0.0,0.0
1770806727.3915994,0.0,0.0,0.0
1770806727.3966591,0.0,0.0,0.0
1770806727.4017491,0.0,0.0,0.0
1770806727.4068418,0.0,0.0,0.0
1770806727.4119344,0.0,0.0,0.0
1770806727.4169974,0.0,0.0,0.0
1770806727.4220586,0.0,0.0,0.0
1770806727.427155,0.0,0.0,0.0
1770806727.4322588,0.0,0.0,0.0
1770806727.437351,0.0,0.0,0.0
1770806727.4424624,0.0,0.0,0.0
1770806727.4475243,0.0,0.0,0.0
1770806727.452584,0.0,0.0,0.0
1770806727.4576437,0.0,0.0,0.0
1770806727.4627466,0.0,0.0,0.0
1770806727.4678214,0.0,0.0,0.0
1770806727.4728973,0.0,0.0,0.0
1770806727.4779575,0.0,0.0,0.0
1770806727.4830174,0.0,0.0,0.0
1770806727.4881086,0.0,0.0,0.0
1770806727.4931695,0.0,0.0,0.0
1770806727.4982672,0.0,0.0,0.0
1770806727.5033288,0.0,0.0,0.0
1770806727.5084193,0.0,0.0,0.0
1770806727.5134807,0.0,0.0,0.0
1770806727.5185416,0.0,0.0,0.0
1770806727.523601,0.0,0.0,0.0
1770806727.5286942,0.0,0.0,0.0
1770806727.5337903,0.0,0.0,0.0
1770806727.5388803,0.0,0.0,0.0
1770806727.54397,0.0,0.0,0.0
1770806727.549081,0.0,0.0,0.0
1770806727.55415,0.0,0.0,0.0
1770806727.5592113,0.0,0.0,0.0
1770806727.5643003,0.0,0.0,0.0
1770806727.5693903,0.0,0.0,0.0
1770806727.5744708,0.0,0.0,0.0
1770806727.5795326,0.0,0.0,0.0
1770806727.5845923,0.0,0.0,0.0
1770806727.5896826,0.0,0.0,0.0
1770806727.5947719,0.0,0.0,0.0
1770806727.5998328,0.0,0.0,0.0
1770806727.604894,0.0,0.0,0.0
1770806727.6099575,0.0,0.0,0.0
1770806727.6150205,0.0,0.0,0.0
1770806727.6200824,0.0,0.0,0.0
1770806727.6251419,0.0,0.0,0.0
1770806727.630232,0.0,0.0,0.0
1770806727.6353254,0.0,0.0,0.0
1770806727.640402,0.0,0.0,0.0
1770806727.6454856,0.0,0.0,0.0
1770806727.650549,0.0,0.0,0.0
1770806727.6556096,0.0,0.0,0.0
1770806727.6606693,0.0,0.0,0.0
1770806727.6657274,0.0,0.0,0.0
1770806727.6708262,0.0,0.0,0.0
1770806727.6759157,0.0,0.0,0.0
1770806727.681005,0.0,0.0,0.0
1770806727.6860948,0.0,0.0,0.0
1770806727.6911852,0.0,0.0,0.0
1770806727.6962752,0.0,0.0,0.0
1770806727.7013824,0.0,0.0,0.0
1770806727.7064676,0.0,0.0,0.0
1770806727.71153,0.0,0.0,0.0
1770806727.7165918,0.0,0.0,0.0
1770806727.7216618,0.0,0.0,0.0
1770806727.7267528,0.0,0.0,0.0
1770806727.7318516,0.0,0.0,0.0
1770806727.736942,0.0,0.0,0.0
1770806727.7420318,0.0,0.0,0.0
1770806727.7471218,0.0,0.0,0.0
1770806727.7521842,0.0,0.0,0.0
1770806727.7572458,0.0,0.0,0.0
1770806727.7623088,0.0,0.0,0.0
1770806727.7673993,0.0,0.0,0.0
1770806727.7724907,0.0,0.0,0.0
1770806727.7775528,0.0,0.0,0.0
1770806727.782614,0.0,0.0,0.0
1770806727.7876747,0.0,0.0,0.0
1770806727.7927349,0.0,0.0,0.0
1770806727.7978005,0.0,0.0,0.0
1770806727.802891,0.0,0.0,0.0
1770806727.8079813,0.0,0.0,0.0
1770806727.8130724,0.0,0.0,0.0
1770806727.8181326,0.0,0.0,0.0
1770806727.8231936,0.0,0.0,0.0
1770806727.8282833,0.0,0.0,0.0
1770806727.833374,0.0,0.0,0.0
1770806727.8384705,0.0,0.0,0.0
1770806727.8435323,0.0,0.0,0.0
1770806727.8486223,0.0,0.0,0.0
1770806727.853714,0.0,0.0,0.0
1770806727.8588042,0.0,0.0,0.0
1770806727.863895,0.0,0.0,0.0
1770806727.8690073,0.0,0.0,0.0
1770806727.8741055,0.0,0.0,0.0
1770806727.8792045,0.0,0.0,0.0
1770806727.8842962,0.0,0.0,0.0
1770806727.8893862,0.0,0.0,0.0
1770806727.8944757,0.0,0.0,0.0
1770806727.8995364,0.0,0.0,0.0
1770806727.904598,0.0,0.0,0.0
1770806727.909655,0.0,0.0,0.0
1770806727.9147456,0.0,0.0,0.0
1770806727.919836,0.0,0.0,0.0
1770806727.9249554,0.0,0.0,0.0
1770806727.9300215,0.0,0.0,0.0
1770806727.9350822,0.0,0.0,0.0
1770806727.940184,0.0,0.0,0.0
1770806727.945277,0.0,0.0,0.0
1770806727.9503672,0.0,0.0,0.0
1770806727.955459,0.0,0.0,0.0
1770806727.9605181,0.0,0.0,0.0
1770806727.9655783,0.0,0.0,0.0
1770806727.9706397,0.0,0.0,0.0
1770806727.9757001,0.0,0.0,0.0
1770806727.9807897,0.0,0.0,0.0
1770806727.9858623,0.0,0.0,0.0
1770806727.9909205,0.0,0.0,0.0
1770806727.9960196,0.0,0.0,0.0
1770806728.00111,0.0,0.0,0.0
1770806728.0062037,0.0,0.0,0.0
1770806728.0113003,0.0,0.0,0.0
1770806728.0163624,0.0,0.0,0.0
1770806728.021466,0.0,0.0,0.0
1770806728.0265534,0.0,0.0,0.0
1770806728.031616,0.0,0.0,0.0
1770806728.0366752,0.0,0.0,0.0
1770806728.041736,0.0,0.0,0.0
1770806728.0467966,0.0,0.0,0.0
1770806728.0518575,0.0,0.0,0.0
1770806728.0569167,0.0,0.0,0.0
1770806728.0619774,0.0,0.0,0.0
1770806728.0670688,0.0,0.0,0.0
1770806728.0721595,0.0,0.0,0.0
1770806728.0772636,0.0,0.0,0.0
1770806728.0823617,0.0,0.0,0.0
1770806728.0874634,0.0,0.0,0.0
1770806728.092524,0.0,0.0,0.0
1770806728.0975833,0.0,0.0,0.0
1770806728.102644,0.0,0.0,0.0
1770806728.1077049,0.0,0.0,0.0
1770806728.1127658,0.0,0.0,0.0
1770806728.117825,0.0,0.0,0.0
1770806728.1228855,0.0,0.0,0.0
1770806728.127946,0.0,0.0,0.0
1770806728.133023,0.0,0.0,0.0
1770806728.1381211,0.0,0.0,0.0
1770806728.1432126,0.0,0.0,0.0
1770806728.1483026,0.0,0.0,0.0
1770806728.1533933,0.0,0.0,0.0
1770806728.15848,0.0,0.0,0.0
1770806728.163539,0.0,0.0,0.0
1770806728.1685998,0.0,0.0,0.0
1770806728.173661,0.0,0.0,0.0
1770806728.1787214,0.0,0.0,0.0
1770806728.1837807,0.0,0.0,0.0
1770806728.188841,0.0,0.0,0.0
1770806728.1939013,0.0,0.0,0.0
1770806728.1989622,0.0,0.0,0.0
1770806728.2040546,0.0,0.0,0.0
1770806728.209146,0.0,0.0,0.0
1770806728.214239,0.0,0.0,0.0
1770806728.219329,0.0,0.0,0.0
1770806728.2244382,0.0,0.0,0.0
1770806728.229514,0.0,0.0,0.0
1770806728.2345748,0.0,0.0,0.0
1770806728.239669,0.0,0.0,0.0
1770806728.2447596,0.0,0.0,0.0
1770806728.2498548,0.0,0.0,0.0
1770806728.254946,0.0,0.0,0.0
1770806728.2600358,0.0,0.0,0.0
1770806728.265126,0.0,0.0,0.0
1770806728.2702186,0.0,0.0,0.0
1770806728.2752783,0.0,0.0,0.0
1770806728.2803457,0.0,0.0,0.0
1770806728.2854025,0.0,0.0,0.0
1770806728.2904942,0.0,0.0,0.0
1770806728.2955537,0.0,0.0,0.0
1770806728.3006132,0.0,0.0,0.0
1770806728.3056781,0.0,0.0,0.0
1770806728.3107393,0.0,0.0,0.0
1770806728.3158,0.0,0.0,0.0
1770806728.3208601,0.0,0.0,0.0
1770806728.3259213,0.0,0.0,0.0
1770806728.3309817,0.0,0.0,0.0
1770806728.3360422,0.0,0.0,0.0
1770806728.3411329,0.0,0.0,0.0
1770806728.3462224,0.0,0.0,0.0
1770806728.3513129,0.0,0.0,0.0
1770806728.3564053,0.0,0.0,0.0
1770806728.3614962,0.0,0.0,0.0
1770806728.3665874,0.0,0.0,0.0
1770806728.3716779,0.0,0.0,0.0
1770806728.376776,0.0,0.0,0.0
1770806728.381839,0.0,0.0,0.0
1770806728.3869011,0.0,0.0,0.0
1770806728.3919616,0.0,0.0,0.0
1770806728.3970516,0.0,0.0,0.0
1770806728.4021428,0.0,0.0,0.0
1770806728.4072332,0.0,0.0,0.0
1770806728.4123225,0.0,0.0,0.0
1770806728.4174137,0.0,0.0,0.0
1770806728.422476,0.0,0.0,0.0
1770806728.4275367,0.0,0.0,0.0
1770806728.4325967,0.0,0.0,0.0
1770806728.4376676,0.0,0.0,0.0
1770806728.4427326,0.0,0.0,0.0
1770806728.4477935,0.0,0.0,0.0
1770806728.4528623,0.0,0.0,0.0
1770806728.4579544,0.0,0.0,0.0
1770806728.4630451,0.0,0.0,0.0
1770806728.4681385,0.0,0.0,0.0
1770806728.4732296,0.0,0.0,0.0
1770806728.4783208,0.0,0.0,0.0
1770806728.4834118,0.0,0.0,0.0
1770806728.4884737,0.0,0.0,0.0
1770806728.4935381,0.0,0.0,0.0
1770806728.498601,0.0,0.0,0.0
1770806728.5036633,0.0,0.0,0.0
1770806728.5087237,0.0,0.0,0.0
1770806728.513814,0.0,0.0,0.0
1770806728.518882,0.0,0.0,0.0
1770806728.5239432,0.0,0.0,0.0
1770806728.5290453,0.0,0.0,0.0
1770806728.5341394,0.0,0.0,0.0
1770806728.5392294,0.0,0.0,0.0
1770806728.5443227,0.0,0.0,0.0
1770806728.5494175,0.0,0.0,0.0
1770806728.5544808,0.0,0.0,0.0
1770806728.5595422,0.0,0.0,0.0
1770806728.5646026,0.0,0.0,0.0
1770806728.569694,0.0,0.0,0.0
1770806728.5747848,0.0,0.0,0.0
1770806728.5798798,0.0,0.0,0.0
1770806728.5849748,0.0,0.0,0.0
1770806728.5900671,0.0,0.0,0.0
1770806728.5951552,0.0,0.0,0.0
1770806728.6002457,0.0,0.0,0.0
1770806728.6053364,0.0,0.0,0.0
1770806728.610604,0.0,0.0,0.0
1770806728.6156664,0.0,0.0,0.0
1770806728.6207316,0.0,0.0,0.0
1770806728.6257946,0.0,0.0,0.0
1770806728.6308553,0.0,0.0,0.0
1770806728.6359243,0.0,0.0,0.0
1770806728.640989,0.0,0.0,0.0
1770806728.6460526,0.0,0.0,0.0
1770806728.6511438,0.0,0.0,0.0
1770806728.6562338,0.0,0.0,0.0
1770806728.6613274,0.0,0.0,0.0
1770806728.6663966,0.0,0.0,0.0
1770806728.6714787,0.0,0.0,0.0
1770806728.67654,0.0,0.0,0.0
1770806728.681611,0.0,0.0,0.0
1770806728.6866713,0.0,0.0,0.0
1770806728.691762,0.0,0.0,0.0
1770806728.69682,0.0,0.0,0.0
1770806728.70188,0.0,0.0,0.0
1770806728.7069702,0.0,0.0,0.0
1770806728.7120624,0.0,0.0,0.0
1770806728.7171528,0.0,0.0,0.0
1770806728.722247,0.0,0.0,0.0
1770806728.72731,0.0,0.0,0.0
1770806728.7324011,0.0,0.0,0.0
1770806728.7374914,0.0,0.0,0.0
1770806728.7425947,0.0,0.0,0.0
1770806728.747655,0.0,0.0,0.0
1770806728.7527454,0.0,0.0,0.0
1770806728.757835,0.0,0.0,0.0
1770806728.7628937,0.0,0.0,0.0
1770806728.7679534,0.0,0.0,0.0
1770806728.7730122,0.0,0.0,0.0
1770806728.7780786,0.0,0.0,0.0
1770806728.7831736,0.0,0.0,0.0
1770806728.7882645,0.0,0.0,0.0
1770806728.793354,0.0,0.0,0.0
1770806728.7984142,0.0,0.0,0.0
1770806728.8034813,0.0,0.0,0.0
1770806728.8085427,0.0,0.0,0.0
1770806728.8136075,0.0,0.0,0.0
1770806728.818667,0.0,0.0,0.0
1770806728.8237255,0.0,0.0,0.0
1770806728.8287852,0.0,0.0,0.0
1770806728.8338768,0.0,0.0,0.0
1770806728.8389673,0.0,0.0,0.0
1770806728.844026,0.0,0.0,0.0
1770806728.849086,0.0,0.0,0.0
1770806728.8541782,0.0,0.0,0.0
1770806728.8592691,0.0,0.0,0.0
1770806728.8643577,0.0,0.0,0.0
1770806728.8694487,0.0,0.0,0.0
1770806728.8745387,0.0,0.0,0.0
1770806728.8796291,0.0,0.0,0.0
1770806728.8847234,0.0,0.0,0.0
1770806728.889838,0.0,0.0,0.0
