t,emg1,emg2,emg3
1770817782.1334636,0.0,0.0,0.0
1770817782.1385531,0.0,0.0,0.0
1770817782.1436532,0.0,0.0,0.0
1770817782.1487117,0.0,0.0,0.0
1770817782.1537805,0.0,0.0,0.0
1770817782.1588447,0.0,0.0,0.0
1770817782.163904,0.0,0.0,0.0
1770817782.1689954,0.0,0.0,0.0
1770817782.1740854,0.0,0.0,0.0
1770817782.179174,0.0,0.0,0.0
1770817782.184266,0.0,0.0,0.0
1770817782.1893249,0.0,0.0,0.0
1770817782.1944137,0.0,0.0,0.0
1770817782.1994863,0.0,0.0,0.0
1770817782.204555,0.0,0.0,0.0
1770817782.2096176,0.0,0.0,0.0
1770817782.2146778,0.0,0.0,0.0
1770817782.2197647,0.0,0.0,0.0
1770817782.2248244,0.0,0.0,0.0
1770817782.2298837,0.0,0.0,0.0
1770817782.2349732,0.0,0.0,0.0
1770817782.240066,0.0,0.0,0.0
1770817782.2451565,0.0,0.0,0.0
1770817782.2502546,0.0,0.0,0.0
1770817782.2553163,0.0,0.0,0.0
1770817782.2603757,0.0,0.0,0.0
1770817782.265433,0.0,0.0,0.0
1770817782.270494,0.0,0.0,0.0
1770817782.2755868,0.0,0.0,0.0
1770817782.2806764,0.0,0.0,0.0
1770817782.2857661,0.0,0.0,0.0
1770817782.2908247,0.0,0.0,0.0
1770817782.2958963,0.0,0.0,0.0
1770817782.300962,0.0,0.0,0.0
1770817782.3060527,0.0,0.0,0.0
1770817782.3111422,0.0,0.0,0.0
1770817782.3162317,0.0,0.0,0.0
1770817782.3213255,0.0,0.0,0.0
1770817782.3263917,0.0,0.0,0.0
1770817782.3314784,0.0,0.0,0.0
1770817782.3365386,0.0,0.0,0.0
1770817782.3415997,0.0,0.0,0.0
1770817782.346679,0.0,0.0,0.0
1770817782.3517468,0.0,0.0,0.0
1770817782.3568404,0.0,0.0,0.0
1770817782.3619,0.0,0.0,0.0
1770817782.3669598,0.0,0.0,0.0
1770817782.3720508,0.0,0.0,0.0
1770817782.3771408,0.0,0.0,0.0
1770817782.3822315,0.0,0.0,0.0
1770817782.3873217,0.0,0.0,0.0
1770817782.3924122,0.0,0.0,0.0
1770817782.3974738,0.0,0.0,0.0
1770817782.4025335,0.0,0.0,0.0
1770817782.407591,0.0,0.0,0.0
1770817782.4126494,0.0,0.0,0.0
1770817782.4177096,0.0,0.0,0.0
1770817782.4227998,0.0,0.0,0.0
1770817782.427892,0.0,0.0,0.0
1770817782.4329522,0.0,0.0,0.0
1770817782.438044,0.0,0.0,0.0
1770817782.4431505,0.0,0.0,0.0
1770817782.4482415,0.0,0.0,0.0
1770817782.4533315,0.0,0.0,0.0
1770817782.4584222,0.0,0.0,0.0
1770817782.4634936,0.0,0.0,0.0
1770817782.4685524,0.0,0.0,0.0
1770817782.4736176,0.0,0.0,0.0
1770817782.4786773,0.0,0.0,0.0
1770817782.483737,0.0,0.0,0.0
1770817782.4887967,0.0,0.0,0.0
1770817782.4938622,0.0,0.0,0.0
1770817782.4989247,0.0,0.0,0.0
1770817782.5039852,0.0,0.0,0.0
1770817782.509076,0.0,0.0,0.0
1770817782.514169,0.0,0.0,0.0
1770817782.5192597,0.0,0.0,0.0
1770817782.524355,0.0,0.0,0.0
1770817782.529446,0.0,0.0,0.0
1770817782.5345073,0.0,0.0,0.0
1770817782.5395684,0.0,0.0,0.0
1770817782.544675,0.0,0.0,0.0
1770817782.5497477,0.0,0.0,0.0
1770817782.5548043,0.0,0.0,0.0
1770817782.5598958,0.0,0.0,0.0
1770817782.5649564,0.0,0.0,0.0
1770817782.570046,0.0,0.0,0.0
1770817782.5751445,0.0,0.0,0.0
1770817782.5802033,0.0,0.0,0.0
1770817782.5852938,0.0,0.0,0.0
1770817782.5903847,0.0,0.0,0.0
1770817782.5954719,0.0,0.0,0.0
1770817782.6005335,0.0,0.0,0.0
1770817782.6055946,0.0,0.0,0.0
1770817782.6106887,0.0,0.0,0.0
1770817782.6157806,0.0,0.0,0.0
1770817782.6208718,0.0,0.0,0.0
1770817782.6259317,0.0,0.0,0.0
1770817782.6310227,0.0,0.0,0.0
1770817782.6361134,0.0,0.0,0.0
1770817782.6412036,0.0,0.0,0.0
1770817782.6462934,0.0,0.0,0.0
1770817782.6513925,0.0,0.0,0.0
1770817782.6564732,0.0,0.0,0.0
1770817782.6615329,0.0,0.0,0.0
1770817782.6666248,0.0,0.0,0.0
1770817782.6716874,0.0,0.0,0.0
1770817782.6767547,0.0,0.0,0.0
1770817782.681831,0.0,0.0,0.0
1770817782.686915,0.0,0.0,0.0
1770817782.6919768,0.0,0.0,0.0
1770817782.6971014,0.0,0.0,0.0
1770817782.7022038,0.0,0.0,0.0
1770817782.707294,0.0,0.0,0.0
1770817782.712385,0.0,0.0,0.0
1770817782.717464,0.0,0.0,0.0
1770817782.7225251,0.0,0.0,0.0
1770817782.727585,0.0,0.0,0.0
1770817782.7326782,0.0,0.0,0.0
1770817782.7377691,0.0,0.0,0.0
1770817782.7428596,0.0,0.0,0.0
1770817782.7479494,0.0,0.0,0.0
1770817782.7530425,0.0,0.0,0.0
1770817782.7581425,0.0,0.0,0.0
1770817782.7632425,0.0,0.0,0.0
1770817782.7683365,0.0,0.0,0.0
1770817782.7734303,0.0,0.0,0.0
1770817782.7785296,0.0,0.0,0.0
1770817782.7836194,0.0,0.0,0.0
1770817782.7887092,0.0,0.0,0.0
1770817782.7937999,0.0,0.0,0.0
1770817782.798892,0.0,0.0,0.0
1770817782.8039532,0.0,0.0,0.0
1770817782.809017,0.0,0.0,0.0
1770817782.8140771,0.0,0.0,0.0
1770817782.8191333,0.0,0.0,0.0
1770817782.824224,0.0,0.0,0.0
1770817782.8293142,0.0,0.0,0.0
1770817782.834381,0.0,0.0,0.0
1770817782.8395092,0.0,0.0,0.0
1770817782.8445745,0.0,0.0,0.0
1770817782.849643,0.0,0.0,0.0
1770817782.8547332,0.0,0.0,0.0
1770817782.8598256,0.0,0.0,0.0
1770817782.8649163,0.0,0.0,0.0
1770817782.870007,0.0,0.0,0.0
1770817782.875067,0.0,0.0,0.0
1770817782.8801558,0.0,0.0,0.0
1770817782.8852487,0.0,0.0,0.0
1770817782.8903415,0.0,0.0,0.0
1770817782.8954387,0.0,0.0,0.0
1770817782.9005005,0.0,0.0,0.0
1770817782.9055603,0.0,0.0,0.0
1770817782.9106214,0.0,0.0,0.0
1770817782.915682,0.0,0.0,0.0
1770817782.9207728,0.0,0.0,0.0
1770817782.9258657,0.0,0.0,0.0
1770817782.9309237,0.0,0.0,0.0
1770817782.936014,0.0,0.0,0.0
1770817782.9410765,0.0,0.0,0.0
1770817782.9461362,0.0,0.0,0.0
1770817782.951194,0.0,0.0,0.0
1770817782.9562867,0.0,0.0,0.0
1770817782.9613774,0.0,0.0,0.0
1770817782.966485,0.0,0.0,0.0
1770817782.9715443,0.0,0.0,0.0
1770817782.9766128,0.0,0.0,0.0
1770817782.9816763,0.0,0.0,0.0
1770817782.9867678,0.0,0.0,0.0
1770817782.9918585,0.0,0.0,0.0
1770817782.996949,0.0,0.0,0.0
1770817783.0020478,0.0,0.0,0.0
1770817783.0071387,0.0,0.0,0.0
1770817783.0122325,0.0,0.0,0.0
1770817783.017323,0.0,0.0,0.0
1770817783.0224135,0.0,0.0,0.0
1770817783.0274906,0.0,0.0,0.0
1770817783.0325594,0.0,0.0,0.0
1770817783.037624,0.0,0.0,0.0
1770817783.0426843,0.0,0.0,0.0
1770817783.0477753,0.0,0.0,0.0
1770817783.0528698,0.0,0.0,0.0
1770817783.0579622,0.0,0.0,0.0
1770817783.0630546,0.0,0.0,0.0
1770817783.068184,0.0,0.0,0.0
1770817783.0732758,0.0,0.0,0.0
1770817783.0783722,0.0,0.0,0.0
1770817783.0834734,0.0,0.0,0.0
1770817783.0885413,0.0,0.0,0.0
1770817783.0935972,0.0,0.0,0.0
1770817783.0986555,0.0,0.0,0.0
1770817783.103752,0.0,0.0,0.0
1770817783.1088126,0.0,0.0,0.0
1770817783.1139028,0.0,0.0,0.0
1770817783.1189625,0.0,0.0,0.0
1770817783.1240518,0.0,0.0,0.0
1770817783.1291485,0.0,0.0,0.0
1770817783.134238,0.0,0.0,0.0
1770817783.1393304,0.0,0.0,0.0
1770817783.1444197,0.0,0.0,0.0
1770817783.1495137,0.0,0.0,0.0
1770817783.1546037,0.0,0.0,0.0
1770817783.159695,0.0,0.0,0.0
1770817783.1647847,0.0,0.0,0.0
1770817783.1698768,0.0,0.0,0.0
1770817783.1749368,0.0,0.0,0.0
1770817783.1800265,0.0,0.0,0.0
1770817783.1851187,0.0,0.0,0.0
1770817783.1902077,0.0,0.0,0.0
1770817783.1952975,0.0,0.0,0.0
1770817783.2003937,0.0,0.0,0.0
1770817783.2054856,0.0,0.0,0.0
1770817783.2105474,0.0,0.0,0.0
1770817783.2156076,0.0,0.0,0.0
1770817783.220666,0.0,0.0,0.0
1770817783.225726,0.0,0.0,0.0
1770817783.2308164,0.0,0.0,0.0
1770817783.235906,0.0,0.0,0.0
1770817783.2409658,0.0,0.0,0.0
1770817783.2460637,0.0,0.0,0.0
1770817783.251159,0.0,0.0,0.0
1770817783.2562485,0.0,0.0,0.0
1770817783.2613378,0.0,0.0,0.0
1770817783.266431,0.0,0.0,0.0
1770817783.2714972,0.0,0.0,0.0
1770817783.276556,0.0,0.0,0.0
1770817783.2816153,0.0,0.0,0.0
1770817783.2867064,0.0,0.0,0.0
1770817783.2917645,0.0,0.0,0.0
1770817783.2968473,0.0,0.0,0.0
1770817783.301915,0.0,0.0,0.0
1770817783.3070045,0.0,0.0,0.0
1770817783.312064,0.0,0.0,0.0
1770817783.317154,0.0,0.0,0.0
1770817783.322243,0.0,0.0,0.0
1770817783.327333,0.0,0.0,0.0
1770817783.3324225,0.0,0.0,0.0
1770817783.337483,0.0,0.0,0.0
1770817783.3425505,0.0,0.0,0.0
1770817783.3476105,0.0,0.0,0.0
1770817783.3526757,0.0,0.0,0.0
1770817783.357736,0.0,0.0,0.0
1770817783.3628292,0.0,0.0,0.0
1770817783.3679204,0.0,0.0,0.0
1770817783.3730128,0.0,0.0,0.0
1770817783.378069,0.0,0.0,0.0
1770817783.3831587,0.0,0.0,0.0
1770817783.3882177,0.0,0.0,0.0
1770817783.3932848,0.0,0.0,0.0
1770817783.3983786,0.0,0.0,0.0
1770817783.4034746,0.0,0.0,0.0
1770817783.4085643,0.0,0.0,0.0
1770817783.4136238,0.0,0.0,0.0
1770817783.418688,0.0,0.0,0.0
1770817783.4237778,0.0,0.0,0.0
1770817783.4288354,0.0,0.0,0.0
1770817783.4338942,0.0,0.0,0.0
1770817783.4389849,0.0,0.0,0.0
1770817783.444091,0.0,0.0,0.0
1770817783.449155,0.0,0.0,0.0
1770817783.4542236,0.0,0.0,0.0
1770817783.4592826,0.0,0.0,0.0
1770817783.464343,0.0,0.0,0.0
1770817783.469434,0.0,0.0,0.0
1770817783.4744952,0.0,0.0,0.0
1770817783.4795551,0.0,0.0,0.0
1770817783.4846134,0.0,0.0,0.0
1770817783.489691,0.0,0.0,0.0
1770817783.4947507,0.0,0.0,0.0
1770817783.4998097,0.0,0.0,0.0
1770817783.5048668,0.0,0.0,0.0
1770817783.5099225,0.0,0.0,0.0
1770817783.5149827,0.0,0.0,0.0
1770817783.5200732,0.0,0.0,0.0
1770817783.5251625,0.0,0.0,0.0
1770817783.530222,0.0,0.0,0.0
1770817783.53532,0.0,0.0,0.0
1770817783.5404146,0.0,0.0,0.0
1770817783.5454462,0.0,0.0,0.0
1770817783.550498,0.0,0.0,0.0
1770817783.555558,0.0,0.0,0.0
1770817783.5606277,0.0,0.0,0.0
1770817783.565687,0.0,0.0,0.0
1770817783.5707865,0.0,0.0,0.0
1770817783.5758758,0.0,0.0,0.0
1770817783.580935,0.0,0.0,0.0
1770817783.5860164,0.0,0.0,0.0
1770817783.5910842,0.0,0.0,0.0
1770817783.5961442,0.0,0.0,0.0
1770817783.6012034,0.0,0.0,0.0
1770817783.606293,0.0,0.0,0.0
1770817783.6113882,0.0,0.0,0.0
1770817783.6164746,0.0,0.0,0.0
1770817783.6215348,0.0,0.0,0.0
1770817783.6265945,0.0,0.0,0.0
1770817783.6316543,0.0,0.0,0.0
1770817783.6367133,0.0,0.0,0.0
1770817783.6417732,0.0,0.0,0.0
1770817783.6468313,0.0,0.0,0.0
1770817783.6518946,0.0,0.0,0.0
1770817783.6569629,0.0,0.0,0.0
1770817783.6620226,0.0,0.0,0.0
1770817783.6670823,0.0,0.0,0.0
1770817783.67214,0.0,0.0,0.0
1770817783.6772285,0.0,0.0,0.0
1770817783.6823187,0.0,0.0,0.0
1770817783.6874077,0.0,0.0,0.0
1770817783.6924338,0.0,0.0,0.0
1770817783.6974769,0.0,0.0,0.0
1770817783.7025373,0.0,0.0,0.0
1770817783.707605,0.0,0.0,0.0
1770817783.7126641,0.0,0.0,0.0
1770817783.717724,0.0,0.0,0.0
1770817783.7228138,0.0,0.0,0.0
1770817783.7279036,0.0,0.0,0.0
1770817783.7329931,0.0,0.0,0.0
1770817783.7380862,0.0,0.0,0.0
1770817783.7431757,0.0,0.0,0.0
1770817783.7482674,0.0,0.0,0.0
1770817783.7533572,0.0,0.0,0.0
1770817783.7584467,0.0,0.0,0.0
1770817783.7635374,0.0,0.0,0.0
1770817783.768633,0.0,0.0,0.0
1770817783.773723,0.0,0.0,0.0
1770817783.7787786,0.0,0.0,0.0
1770817783.783848,0.0,0.0,0.0
1770817783.7889118,0.0,0.0,0.0
1770817783.7939725,0.0,0.0,0.0
1770817783.7990322,0.0,0.0,0.0
1770817783.8041248,0.0,0.0,0.0
1770817783.8092256,0.0,0.0,0.0
1770817783.8143203,0.0,0.0,0.0
1770817783.8194218,0.0,0.0,0.0
1770817783.8244834,0.0,0.0,0.0
1770817783.8295443,0.0,0.0,0.0
1770817783.8346052,0.0,0.0,0.0
1770817783.839677,0.0,0.0,0.0
1770817783.8447719,0.0,0.0,0.0
1770817783.8498435,0.0,0.0,0.0
1770817783.8549364,0.0,0.0,0.0
1770817783.8600273,0.0,0.0,0.0
1770817783.8651175,0.0,0.0,0.0
1770817783.8702075,0.0,0.0,0.0
1770817783.875301,0.0,0.0,0.0
1770817783.8803976,0.0,0.0,0.0
1770817783.8854938,0.0,0.0,0.0
1770817783.8905644,0.0,0.0,0.0
1770817783.8956258,0.0,0.0,0.0
1770817783.9006813,0.0,0.0,0.0
1770817783.9057355,0.0,0.0,0.0
1770817783.9107957,0.0,0.0,0.0
1770817783.915856,0.0,0.0,0.0
1770817783.9209156,0.0,0.0,0.0
1770817783.9259799,0.0,0.0,0.0
1770817783.9310436,0.0,0.0,0.0
1770817783.936141,0.0,0.0,0.0
1770817783.9412198,0.0,0.0,0.0
1770817783.9462833,0.0,0.0,0.0
1770817783.9513454,0.0,0.0,0.0
1770817783.9564097,0.0,0.0,0.0
1770817783.9615004,0.0,0.0,0.0
1770817783.9665668,0.0,0.0,0.0
1770817783.9716318,0.0,0.0,0.0
1770817783.9767265,0.0,0.0,0.0
1770817783.981817,0.0,0.0,0.0
1770817783.9869099,0.0,0.0,0.0
1770817783.9920163,0.0,0.0,0.0
1770817783.9970837,0.0,0.0,0.0
1770817784.002145,0.0,0.0,0.0
1770817784.0072358,0.0,0.0,0.0
1770817784.012327,0.0,0.0,0.0
1770817784.0174148,0.0,0.0,0.0
1770817784.0225053,0.0,0.0,0.0
1770817784.0275955,0.0,0.0,0.0
1770817784.0326903,0.0,0.0,0.0
1770817784.0377502,0.0,0.0,0.0
1770817784.0428095,0.0,0.0,0.0
1770817784.0478723,0.0,0.0,0.0
1770817784.0529323,0.0,0.0,0.0
1770817784.0579941,0.0,0.0,0.0
1770817784.063053,0.0,0.0,0.0
1770817784.0681505,0.0,0.0,0.0
1770817784.0732446,0.0,0.0,0.0
1770817784.0783348,0.0,0.0,0.0
1770817784.0833967,0.0,0.0,0.0
1770817784.088488,0.0,0.0,0.0
1770817784.0935798,0.0,0.0,0.0
1770817784.09867,0.0,0.0,0.0
1770817784.103761,0.0,0.0,0.0
1770817784.1088572,0.0,0.0,0.0
1770817784.113947,0.0,0.0,0.0
1770817784.119037,0.0,0.0,0.0
1770817784.1241245,0.0,0.0,0.0
1770817784.1292152,0.0,0.0,0.0
1770817784.1343162,0.0,0.0,0.0
1770817784.1393926,0.0,0.0,0.0
1770817784.1444733,0.0,0.0,0.0
1770817784.1495643,0.0,0.0,0.0
1770817784.1546547,0.0,0.0,0.0
1770817784.159751,0.0,0.0,0.0
1770817784.1648405,0.0,0.0,0.0
1770817784.1699305,0.0,0.0,0.0
1770817784.1750216,0.0,0.0,0.0
1770817784.180114,0.0,0.0,0.0
1770817784.1851747,0.0,0.0,0.0
1770817784.1902382,0.0,0.0,0.0
1770817784.195299,0.0,0.0,0.0
1770817784.2003908,0.0,0.0,0.0
1770817784.2055054,0.0,0.0,0.0
1770817784.210597,0.0,0.0,0.0
1770817784.215701,0.0,0.0,0.0
1770817784.220762,0.0,0.0,0.0
1770817784.225853,0.0,0.0,0.0
1770817784.2309124,0.0,0.0,0.0
1770817784.235972,0.0,0.0,0.0
1770817784.2410314,0.0,0.0,0.0
1770817784.2461214,0.0,0.0,0.0
1770817784.251211,0.0,0.0,0.0
1770817784.2563016,0.0,0.0,0.0
1770817784.261396,0.0,0.0,0.0
1770817784.2664998,0.0,0.0,0.0
1770817784.2715154,0.0,0.0,0.0
1770817784.2765756,0.0,0.0,0.0
1770817784.281666,0.0,0.0,0.0
1770817784.2867556,0.0,0.0,0.0
1770817784.2918482,0.0,0.0,0.0
1770817784.296938,0.0,0.0,0.0
1770817784.3020282,0.0,0.0,0.0
1770817784.3071191,0.0,0.0,0.0
1770817784.312211,0.0,0.0,0.0
1770817784.3173041,0.0,0.0,0.0
1770817784.3224044,0.0,0.0,0.0
1770817784.3274934,0.0,0.0,0.0
1770817784.3325884,0.0,0.0,0.0
1770817784.3376808,0.0,0.0,0.0
1770817784.342771,0.0,0.0,0.0
1770817784.3478606,0.0,0.0,0.0
1770817784.3529482,0.0,0.0,0.0
1770817784.3580391,0.0,0.0,0.0
1770817784.363104,0.0,0.0,0.0
1770817784.368194,0.0,0.0,0.0
1770817784.3732839,0.0,0.0,0.0
1770817784.3783762,0.0,0.0,0.0
1770817784.3835194,0.0,0.0,0.0
1770817784.3886197,0.0,0.0,0.0
1770817784.3937113,0.0,0.0,0.0
1770817784.398772,0.0,0.0,0.0
1770817784.4038618,0.0,0.0,0.0
1770817784.4089515,0.0,0.0,0.0
1770817784.4140446,0.0,0.0,0.0
1770817784.4191368,0.0,0.0,0.0
1770817784.4242291,0.0,0.0,0.0
1770817784.4293182,0.0,0.0,0.0
1770817784.4343863,0.0,0.0,0.0
1770817784.4394546,0.0,0.0,0.0
1770817784.4445224,0.0,0.0,0.0
1770817784.4495852,0.0,0.0,0.0
1770817784.4546475,0.0,0.0,0.0
1770817784.4597068,0.0,0.0,0.0
1770817784.4647682,0.0,0.0,0.0
1770817784.4698312,0.0,0.0,0.0
1770817784.4748967,0.0,0.0,0.0
1770817784.479954,0.0,0.0,0.0
1770817784.4850125,0.0,0.0,0.0
1770817784.490102,0.0,0.0,0.0
1770817784.4951918,0.0,0.0,0.0
1770817784.5002832,0.0,0.0,0.0
1770817784.5053768,0.0,0.0,0.0
1770817784.510482,0.0,0.0,0.0
1770817784.5155025,0.0,0.0,0.0
1770817784.5205622,0.0,0.0,0.0
1770817784.5256317,0.0,0.0,0.0
1770817784.530692,0.0,0.0,0.0
1770817784.5357516,0.0,0.0,0.0
1770817784.5408113,0.0,0.0,0.0
1770817784.5458705,0.0,0.0,0.0
1770817784.5509632,0.0,0.0,0.0
1770817784.556053,0.0,0.0,0.0
1770817784.5611427,0.0,0.0,0.0
1770817784.5662339,0.0,0.0,0.0
1770817784.5713246,0.0,0.0,0.0
1770817784.5763912,0.0,0.0,0.0
1770817784.5814326,0.0,0.0,0.0
1770817784.5864737,0.0,0.0,0.0
1770817784.591534,0.0,0.0,0.0
1770817784.5965936,0.0,0.0,0.0
1770817784.6016524,0.0,0.0,0.0
1770817784.6067133,0.0,0.0,0.0
1770817784.6118357,0.0,0.0,0.0
1770817784.6169038,0.0,0.0,0.0
1770817784.621994,0.0,0.0,0.0
1770817784.6270807,0.0,0.0,0.0
1770817784.6321704,0.0,0.0,0.0
1770817784.637267,0.0,0.0,0.0
1770817784.6423566,0.0,0.0,0.0
1770817784.647447,0.0,0.0,0.0
1770817784.6525161,0.0,0.0,0.0
1770817784.6575756,0.0,0.0,0.0
1770817784.6626394,0.0,0.0,0.0
1770817784.6677325,0.0,0.0,0.0
1770817784.6728232,0.0,0.0,0.0
1770817784.6778848,0.0,0.0,0.0
1770817784.6829457,0.0,0.0,0.0
1770817784.688035,0.0,0.0,0.0
1770817784.6930954,0.0,0.0,0.0
1770817784.6981862,0.0,0.0,0.0
1770817784.7032492,0.0,0.0,0.0
1770817784.7083101,0.0,0.0,0.0
1770817784.7134025,0.0,0.0,0.0
1770817784.7184465,0.0,0.0,0.0
1770817784.723542,0.0,0.0,0.0
1770817784.728598,0.0,0.0,0.0
1770817784.7336535,0.0,0.0,0.0
1770817784.7387092,0.0,0.0,0.0
1770817784.7437694,0.0,0.0,0.0
1770817784.7488306,0.0,0.0,0.0
1770817784.7538903,0.0,0.0,0.0
1770817784.75895,0.0,0.0,0.0
1770817784.7640095,0.0,0.0,0.0
1770817784.7690709,0.0,0.0,0.0
1770817784.7741606,0.0,0.0,0.0
1770817784.7792497,0.0,0.0,0.0
1770817784.7843435,0.0,0.0,0.0
1770817784.789436,0.0,0.0,0.0
1770817784.794484,0.0,0.0,0.0
1770817784.7995512,0.0,0.0,0.0
1770817784.8046422,0.0,0.0,0.0
1770817784.8096812,0.0,0.0,0.0
1770817784.8147418,0.0,0.0,0.0
1770817784.819801,0.0,0.0,0.0
1770817784.82486,0.0,0.0,0.0
1770817784.82992,0.0,0.0,0.0
1770817784.8350086,0.0,0.0,0.0
1770817784.8400989,0.0,0.0,0.0
1770817784.8451898,0.0,0.0,0.0
1770817784.850279,0.0,0.0,0.0
1770817784.8553686,0.0,0.0,0.0
1770817784.8604581,0.0,0.0,0.0
1770817784.8655574,0.0,0.0,0.0
1770817784.8706496,0.0,0.0,0.0
1770817784.8757098,0.0,0.0,0.0
1770817784.8807662,0.0,0.0,0.0
1770817784.8858256,0.0,0.0,0.0
1770817784.8908842,0.0,0.0,0.0
1770817784.895942,0.0,0.0,0.0
1770817784.901001,0.0,0.0,0.0
1770817784.9060602,0.0,0.0,0.0
1770817784.911149,0.0,0.0,0.0
1770817784.9162378,0.0,0.0,0.0
1770817784.9213347,0.0,0.0,0.0
1770817784.9264245,0.0,0.0,0.0
1770817784.9314942,0.0,0.0,0.0
1770817784.9365597,0.0,0.0,0.0
1770817784.9416194,0.0,0.0,0.0
1770817784.9467123,0.0,0.0,0.0
1770817784.951802,0.0,0.0,0.0
1770817784.956893,0.0,0.0,0.0
1770817784.9619527,0.0,0.0,0.0
1770817784.967043,0.0,0.0,0.0
1770817784.972141,0.0,0.0,0.0
1770817784.977231,0.0,0.0,0.0
1770817784.9822915,0.0,0.0,0.0
1770817784.987358,0.0,0.0,0.0
1770817784.9924207,0.0,0.0,0.0
1770817784.9974298,0.0,0.0,0.0
1770817785.0024822,0.0,0.0,0.0
1770817785.007576,0.0,0.0,0.0
1770817785.0126662,0.0,0.0,0.0
1770817785.0177596,0.0,0.0,0.0
1770817785.0228555,0.0,0.0,0.0
1770817785.0279298,0.0,0.0,0.0
1770817785.03299,0.0,0.0,0.0
1770817785.03805,0.0,0.0,0.0
1770817785.0431392,0.0,0.0,0.0
1770817785.0482283,0.0,0.0,0.0
1770817785.053317,0.0,0.0,0.0
1770817785.0584066,0.0,0.0,0.0
1770817785.0634847,0.0,0.0,0.0
1770817785.0685527,0.0,0.0,0.0
1770817785.0736125,0.0,0.0,0.0
1770817785.0787134,0.0,0.0,0.0
1770817785.0837755,0.0,0.0,0.0
1770817785.088843,0.0,0.0,0.0
1770817785.0939329,0.0,0.0,0.0
1770817785.0989912,0.0,0.0,0.0
1770817785.1040502,0.0,0.0,0.0
1770817785.1091406,0.0,0.0,0.0
1770817785.11423,0.0,0.0,0.0
1770817785.1193202,0.0,0.0,0.0
1770817785.124413,0.0,0.0,0.0
1770817785.1294901,0.0,0.0,0.0
1770817785.1345618,0.0,0.0,0.0
1770817785.1396174,0.0,0.0,0.0
1770817785.1446755,0.0,0.0,0.0
1770817785.1497355,0.0,0.0,0.0
1770817785.1547952,0.0,0.0,0.0
1770817785.1598547,0.0,0.0,0.0
1770817785.164922,0.0,0.0,0.0
1770817785.169982,0.0,0.0,0.0
1770817785.1750414,0.0,0.0,0.0
1770817785.180141,0.0,0.0,0.0
1770817785.1852336,0.0,0.0,0.0
1770817785.1903226,0.0,0.0,0.0
1770817785.1954122,0.0,0.0,0.0
1770817785.2005033,0.0,0.0,0.0
1770817785.205562,0.0,0.0,0.0
1770817785.2106218,0.0,0.0,0.0
1770817785.2156816,0.0,0.0,0.0
1770817785.2207398,0.0,0.0,0.0
1770817785.2257986,0.0,0.0,0.0
1770817785.230857,0.0,0.0,0.0
1770817785.2359343,0.0,0.0,0.0
1770817785.240995,0.0,0.0,0.0
1770817785.246085,0.0,0.0,0.0
1770817785.2511764,0.0,0.0,0.0
1770817785.2562666,0.0,0.0,0.0
1770817785.261325,0.0,0.0,0.0
1770817785.266415,0.0,0.0,0.0
1770817785.2715023,0.0,0.0,0.0
1770817785.2765946,0.0,0.0,0.0
1770817785.281652,0.0,0.0,0.0
1770817785.2867122,0.0,0.0,0.0
1770817785.2917695,0.0,0.0,0.0
1770817785.2968283,0.0,0.0,0.0
1770817785.3018842,0.0,0.0,0.0
1770817785.3069499,0.0,0.0,0.0
1770817785.3120096,0.0,0.0,0.0
1770817785.317098,0.0,0.0,0.0
1770817785.3221867,0.0,0.0,0.0
1770817785.3272767,0.0,0.0,0.0
1770817785.332366,0.0,0.0,0.0
1770817785.3374634,0.0,0.0,0.0
1770817785.3425217,0.0,0.0,0.0
1770817785.3475816,0.0,0.0,0.0
1770817785.3526416,0.0,0.0,0.0
1770817785.3577003,0.0,0.0,0.0
1770817785.3627596,0.0,0.0,0.0
1770817785.3678193,0.0,0.0,0.0
1770817785.3728788,0.0,0.0,0.0
1770817785.3779385,0.0,0.0,0.0
1770817785.3830328,0.0,0.0,0.0
1770817785.3881216,0.0,0.0,0.0
1770817785.393213,0.0,0.0,0.0
1770817785.3983023,0.0,0.0,0.0
1770817785.403391,0.0,0.0,0.0
1770817785.408481,0.0,0.0,0.0
1770817785.4135401,0.0,0.0,0.0
1770817785.4185998,0.0,0.0,0.0
1770817785.42367,0.0,0.0,0.0
1770817785.428731,0.0,0.0,0.0
1770817785.4337895,0.0,0.0,0.0
1770817785.438849,0.0,0.0,0.0
1770817785.4439085,0.0,0.0,0.0
1770817785.4489682,0.0,0.0,0.0
1770817785.4540617,0.0,0.0,0.0
1770817785.4591513,0.0,0.0,0.0
1770817785.4642088,0.0,0.0,0.0
1770817785.4692733,0.0,0.0,0.0
1770817785.474367,0.0,0.0,0.0
1770817785.4794316,0.0,0.0,0.0
1770817785.4844668,0.0,0.0,0.0
1770817785.4895265,0.0,0.0,0.0
1770817785.4946187,0.0,0.0,0.0
1770817785.4996784,0.0,0.0,0.0
1770817785.504738,0.0,0.0,0.0
1770817785.5098283,0.0,0.0,0.0
1770817785.514888,0.0,0.0,0.0
1770817785.5199475,0.0,0.0,0.0
1770817785.525007,0.0,0.0,0.0
1770817785.5300772,0.0,0.0,0.0
1770817785.535139,0.0,0.0,0.0
1770817785.5401978,0.0,0.0,0.0
1770817785.5452921,0.0,0.0,0.0
